,Group,Title,,date,likes,comment,sentiment
750,tripleS,Rising,,2023-02-19T16:55:35Z,0,&#39;아련하다&#39; 딱 좋은 표현이세요.,2
751,tripleS,Generation,,2022-11-12T15:44:25Z,2,보급형 뉴진스같네 그래서 좋다,2
752,tripleS,Generation,,2022-11-07T08:48:39Z,3,노래 아주 좋아요,2
753,tripleS,Generation,,2022-10-27T22:30:53Z,15,노래 진심 너무좋은거 아닌가..  싸비는 2010년대 초반 느낌도 나고 멤버들 다 이쁘고 무조건 차트상단 올라갈듯.. 또 좋아할 걸그룹 추가,2
754,tripleS,Rising,,2023-02-15T09:15:05Z,6,우와... 진짜 대박이다... 너무너무 좋아서 공개되고 나서 계속 듣고 있어요ㅠㅠㅠㅠㅠ 대성공하자 tripleS!!!!,2
755,tripleS,Generation,,2022-10-28T12:49:19Z,3,뮤직비디오 예술이네,2
756,tripleS,Generation,,2022-10-28T04:29:25Z,124,tripleS AAA 정혜린 김나경 김유연 공유빈 ~  첫! 데뷔 축하드립니다. MV  Generation   오늘 뮤뱅 닥본사! 꼭 ~ 좋은 결과 있길. 퐈이팅,2
757,tripleS,Rising,,2023-02-15T14:12:35Z,0,우리 최고 트리플에스!!,2
758,tripleS,Generation,,2022-11-11T04:14:26Z,9,정병기가 대표인 소속사라 그럴 걱정 없으니 염려 마세요,2
759,tripleS,Rising,,2024-05-13T14:07:19Z,13,볼수록 마음에 드는 그룹이네요,2
760,tripleS,Rising,,2023-03-13T13:52:38Z,4,제발 뜨자 미친듯이 뜨자 뒤늦게 알고 헤어나오질 못하는 중 ㅋㅋㅋ,2
761,tripleS,Generation,,2022-11-07T10:34:28Z,2,랄라라 랄라라 랄라라~~노래 중독성 미쳤다.ㅋ,2
762,tripleS,Generation,,2022-10-28T10:41:56Z,2,노래 중독성 오지다.ㅋ,2
763,tripleS,Generation,,2022-11-06T16:53:19Z,2,노래 너무 좋다 ㅠ,2
764,tripleS,Generation,,2022-10-27T23:44:33Z,2,내 머리 에서: 라라라라라라라라라라,2
765,tripleS,Rising,,2023-02-13T17:04:57Z,7,좋은데….?,2
766,tripleS,Generation,,2023-09-13T05:44:26Z,2,미나우 느낌 나고 개 좋네,2
767,tripleS,Generation,,2023-08-13T17:08:33Z,25,노래 진짜 겁나 좋다 트렌디함,2
768,tripleS,Generation,,2023-08-20T11:14:11Z,19,이런컨셉으로 소수정예로 가야하는데 요즘멤버가많은게 절대장점이 아님 멤버개인들한테도 별루고,2
769,tripleS,Rising,,2023-02-13T12:00:25Z,3,뒤에 라라라 하는 게 중독성 개미친다,2
770,tripleS,Rising,,2023-02-14T06:19:13Z,6,500만왔다. 48시간안에 천만 가자!!!,2
771,tripleS,Rising,,2023-02-14T07:58:26Z,0,@-g5u y2k감성말고 ㅋ 뮤비중간중간 캠코더촬영 옥상씬 희안한모자 이런거 말한거임,2
772,tripleS,Rising,,2023-02-23T11:09:58Z,1,노래진짜 존나존나좋음... 아침에 등교할때마다 들음,2
773,tripleS,Rising,,2023-02-12T15:02:42Z,2,대박나자ㅎㅎ,2
774,tripleS,Rising,,2023-02-16T06:08:56Z,5,와 진짜 컨셉 잘잡는다….,2
775,tripleS,Rising,,2023-02-13T09:07:36Z,1,tripleS (트리플에스)  ~  10인 10색! Rising  많관부  많사부,2
776,tripleS,Rising,,2023-03-11T12:13:40Z,7,네임드가 불렀으면 상당기가 차트 상위권에서 놀 노래인데.... 안뜨는 이유는 그룹의 힘이 약하기 때문이지 다른 이유는 없음.. 그룹을 알리기 위해 사활을 걸어야 될듯~,1
777,tripleS,Generation,,2022-10-27T15:20:30Z,3,정병기 내가 낳을껄!!!ㅠㅠㅠㅠㅠ,2
778,tripleS,Rising,,2023-08-19T23:32:03Z,13,역시 성공하려면 노래가 좋아야하는구나..,2
779,tripleS,Rising,,2023-02-16T06:45:02Z,5,좋아요도 꾸준히 느네 ㅎ 잘 되야될텐데…,2
780,tripleS,Rising,,2023-03-14T11:26:54Z,0,화이트데이 최고의 선물,2
781,tripleS,Generation,,2023-12-04T22:28:57Z,4,얘네는 기획사가 무능력한것 같다. 첫 시작은 나쁘지 않았던거 같은데,0
782,tripleS,Generation,,2022-10-30T19:15:19Z,0,뉴진스랑 너무 비슷한데..? 어텐션 하입보이 쿠키 합친 영상 분위기..,0
783,tripleS,Generation,,2022-11-14T03:10:13Z,20,랄라라라라...노래 중독성 미쳤다.,2
784,tripleS,Generation,,2024-05-04T17:17:23Z,0,@ 스타일링이랑 긴생머리 교복 전부 뉴진스 22년 7월 어텐션뮤비 쿠키 무대에서 하고 있는데? 알고 떠들었고 날짜 계산 안되는 니 낮은 능지를 탓하렴,0
785,tripleS,Rising,,2023-02-13T09:25:29Z,1,...️‍파이팅,2
786,tripleS,Generation,,2022-10-27T15:17:23Z,3,잡덕으로서 타돌 까는거 아닌네 케플러 클라씨 프로듀서님아 이걸 보고 들으라구 애들 힘들게 뽑아놓고 노래가 그게 ....ㅠㅠ 트리플에스 너무 좋다 뉴진즈에 이어서 덕질할 그룹이 또 생기다니^^,2
787,tripleS,Rising,,2023-02-13T10:24:02Z,1,와 대박! 깔끔하고 군더더기없는 뮤비! 트리플에스식 스타일 생활밀착형뮤비! 중간중간 재기발랄한 먹방씬도좋구요ㅋㅋ 노래가 아우 좋네요~!! 중독성이 좔좔 세련되지만 올드스쿨도있고 트랜디하면서도 잔잔한 감성이 있는데 액션은 살아있네~ 와 이거좋다. 멤버들 동선도 잘짜여있구 이런중독성은 처음보는데.. 제너레이션 아직도 잘때듣고자야 잠든다는..,2
788,tripleS,Generation,,2022-11-16T13:49:26Z,6,와우 또 다른 훌륭한 그룹. 이 소녀들의 미래에 행운을 빕니다. 노래를 계속 스트리밍합시다! 화이팅️,2
789,tripleS,Generation,,2022-10-30T02:12:27Z,1,i love this debut!! 트리플에스AAA 화이팅!,2
790,tripleS,Generation,,2023-11-22T17:05:09Z,16,작년 최고의 노래 중 하나,2
791,tripleS,Generation,,2022-10-28T05:40:35Z,9,유연이 미모 무슨일이니...이모가 넘 기다렸당!!!데뷔축하해,2
792,tripleS,Generation,,2022-11-17T00:34:23Z,1,유연아.. 너무예버,2
793,tripleS,Generation,,2023-03-18T16:39:38Z,0,이게 좋다고?,0
794,tripleS,Rising,,2023-02-13T09:05:11Z,0,큰 거 왔 다,2
795,tripleS,Generation,,2022-11-09T12:36:05Z,3,뭐지… 너무 좋은데…….,2
796,tripleS,Rising,,2023-02-13T17:00:44Z,3,영상이 너무 예쁘당,2
797,tripleS,Generation,,2022-10-31T09:03:12Z,2,노래 너무 좋아용,2
798,tripleS,Generation,,2023-05-30T19:12:19Z,0,공유빈 아이솔레이션에 치여서 입덕했다,2
799,tripleS,Generation,,2024-09-06T13:04:00Z,3,곡이 이리 좋은데 어찌 묻혔냐,2
800,ITZY,달라달라(DALLA DALLA),,2019-04-08T09:58:01Z,1,코리안 사람 찾아요🇰🇷🇰🇷,0
801,ITZY,Not Shy,,2020-08-18T01:27:48Z,0,다른건 모르겠고 카메라 무빙 쌉지리네;; 예전 뮤직뱅크 카메라팀 데리고 왔나,2
802,ITZY,마.피.아. In the morning,,2021-05-30T00:31:43Z,0,이 댓글을 보시면 제 이름을 라파엘 라라고 말하고 브라질에서 왔으며 jyp 엔터테인먼트를 만나고 싶습니다,1
803,ITZY,달라달라(DALLA DALLA),,2019-02-18T16:09:56Z,4,채령땜에 노래를 들었는데 채령한테 너무 고맙다..좋은 곡을 찾아서ㅠㅠ게다가 멤버들 다 매력어쩔;;,2
804,ITZY,달라달라(DALLA DALLA),,2019-02-10T23:09:05Z,1,선배그룹들보다 특별한 개성이 보이지 않는다 선배그룹들보다 흥하기는 힘들고 평타만쳐도 다행일 듯 그리고 가장 중요한게 골반퀸이 없다 다 통짜몸매노 골반도 없이 아이돌을 한다고?? 꿈깨라 마 급식 메갈이나 좋아하겠노,0
805,ITZY,달라달라(DALLA DALLA),,2019-02-27T16:50:34Z,0,진짜 반한다,2
806,ITZY,WANNABE,,2020-09-20T00:15:28Z,0,신류진 미쳤냐 시발 존나멋있네 신류진 미쳤네,2
807,ITZY,CAKE,,2024-01-19T13:18:24Z,2,ITZY ITZY like that Cake cake cake cake cake It&#39;s a piece of cake cake cake cake cake Cake cake cake cake cake Yeah piece of cake cake cake cake cake (Ooh wee) La-la-la la-la-la la-la (Ooh wee) La-la-la la-la-la la 왕 하고 먹어버려 다 yeah like Cake cake cake cake cake 하늘은 참 파래 또 내 시간은 never waits 똑같은 건 뻔해 또 다른 걸 난 원해 chase (Yeah right) 어떻게 모두를 다 맞춰줘 존중해 줘 I do me you do you (You and I) 너는 너 나는 나 좋잖아 Cake cake can&#39;t wait &#39;til I bite them 어차피 인생은 내꺼 (내꺼) Bam-bam can&#39;t wait &#39;til I shoot them 뭘 그리 복잡해 매번 (매번) Shake it shake shake it shake shake it shake Bust it up bust it up bust it up 우린 너무나 바빠 yeah like my birthday Maybe 쉽지 않아 anyway 생각대로 everyday 고민 고민 대신에 나만 생각해 이제 다 괜찮아 어때? 껌이라고 난 생각해 Alright alright 왕 하고 먹어버려 다 yeah like Cake cake cake cake cake It&#39;s a piece of cake cake cake cake cake Cake cake cake cake cake Yeah piece of cake cake cake cake cake (Ooh wee) La-la-la la-la-la la-la (Ooh wee) La-la-la la-la-la la 왕 하고 먹어버려 다 yeah like Cake cake cake cake cake 장담 못 해 날씨처럼 It&#39;s up in the air 내일도 너 행복할지? Who can guarantee it so A-T-M 지금이 훨씬 중요해 Yeah your way Just live it up &#39;cause Maybe 쉽지 않아 anyway 생각대로 everyday 고민 고민 대신에 나만 생각해 이제 다 괜찮아 어때? 껌이라고 난 생각해 Alright alright 왕 하고 먹어버려 다 yeah like Cake cake cake cake cake It&#39;s a piece of cake cake cake cake cake Cake cake cake cake cake Yeah piece of cake cake cake cake cake (Ooh wee) La-la-la la-la-la la-la (Ooh wee) La-la-la la-la-la la 왕 하고 먹어버려 다 yeah like Cake cake cake cake cake Sometimes sometimes 시원한 바람을 원해 힘이 더 날지 몰라 Ooh-ooh ooh Sometimes sometimes 가끔 무관심이 편해 Ayy 누구든 들리게 말해 Ayy 쉽게 좀 생각해 like that 쉽지 않아 anyway 생각대로 everyday 고민 고민 대신에 나만 생각 해 이제 다 괜찮아 어때? 껌이라고 난 생각해 Alright alright 왕 하고 먹어버려 다 yeah like,2
808,ITZY,Not Shy,,2021-05-06T18:06:37Z,0,양갈래 잘어울리는데 할리퀸 코스프레도 해주세요,1
809,ITZY,달라달라(DALLA DALLA),,2020-03-17T07:58:11Z,0,터널씬 시작,1
810,ITZY,ICY,,2019-07-28T19:55:33Z,0,Boi계란 YES THAT DANCE I CANT STOP WATCHING,1
811,ITZY,CAKE,,2023-08-01T17:04:57Z,1,윤하 윤아 유나 레츠고,2
812,ITZY,Not Shy,,2020-08-21T15:28:03Z,0,밥먹고 할일이 그렇게 없냐 댓글 테러 할시간 있으면 자빠져 잠이나 자,0
813,ITZY,WANNABE,,2020-03-09T09:27:51Z,0,신류땡 겁나 멋져부렸다. 잘 들었냐 페미 ㅅㄲ들아 걸그룹들이 의사결정도 못하는 바보냐. 옷이 짧니 가슴이 보이니 아가리들 닥쳐라 위해주는 척하면서 졸라 제단하려는것들이. 신류진이 찢었다 진짜,1
814,ITZY,SNEAKERS,,2022-07-17T16:16:09Z,3,믿지 화이팅!!!!,2
815,ITZY,WANNABE,,2020-04-21T08:52:46Z,0,itzy is Monster rookiestop hating them,2
816,ITZY,ICY,,2019-07-29T09:32:28Z,0,좋네?,2
817,ITZY,WANNABE,,2021-02-18T14:58:28Z,0,조카짱요,0
818,ITZY,Not Shy,,2020-09-12T18:49:57Z,0,낫 시야 있지 뮤/비,1
819,ITZY,None of My Business,,2023-07-23T15:05:02Z,0,Queens의 또 다른 컴백,2
820,ITZY,WANNABE,,2021-02-16T13:27:01Z,1,미안한데 잇지멤버 보오쥐냠세맡게해줘 할고싶어,0
821,ITZY,달라달라(DALLA DALLA),,2020-08-16T09:35:45Z,0,네 다음 잼민씨 니가 컨셉을 이해 못하는거구요 맞춤법이나 더 배우고 오세용^^,0
822,ITZY,Not Shy,,2020-08-20T14:32:21Z,1,한국어 찾고 행운빌어요,2
823,ITZY,Not Shy,,2020-08-17T08:59:27Z,0,류진아ㅏㅏㅏ,2
824,ITZY,달라달라(DALLA DALLA),,2019-03-05T17:13:42Z,0,유나~ 언니들은 말해 내가 철들면 ?,2
825,ITZY,ICY,,2019-07-29T02:56:33Z,0,동감 무대장난아니죠,2
826,ITZY,WANNABE,,2020-09-14T07:23:21Z,0,2억뷰 축하해!,2
827,ITZY,ICY,,2019-08-04T13:58:54Z,0,있지 언니들 매력에 빠져서 좋아하게 됩습니다.️ 있지 화이팅!️️,2
828,ITZY,Not Shy,,2020-08-17T09:27:04Z,0,@-k9y 한국인들 더모이세요 ㅠㅠㅠ,2
829,ITZY,달라달라(DALLA DALLA),,2019-03-30T08:03:04Z,1,4달라,1
830,ITZY,달라달라(DALLA DALLA),,2019-02-14T15:11:20Z,2,노래노무좋노,2
831,ITZY,달라달라(DALLA DALLA),,2019-02-11T09:31:12Z,4,다른건 모르겠고 노래는 좀 근본이없어보인다 . . .읍읍.,0
832,ITZY,CAKE,,2024-07-22T07:52:56Z,1,Itzy 노래 구렸었는데 이번 곡은 괜찮네,1
833,ITZY,BET ON ME,,2023-07-02T20:18:21Z,0,금발의 리아는 대단합니다! 그녀의 보컬은 평소처럼 귀에 천국입니다 !,2
834,ITZY,Not Shy,,2020-12-30T13:56:17Z,0,마약골똥들은다듬어도행동불량망령이면대가리조패면마약쏙빠지고누렇고시컿멓게되고누런눈알로불면증처럼된다.잠아무리자봐라!@ / 실시!,1
835,ITZY,BET ON ME,,2023-07-04T23:28:24Z,6,예지  리아  류진  채령  유나,1
836,ITZY,달라달라(DALLA DALLA),,2020-07-28T01:00:43Z,2,축하합니다ㅏㅏ 당신은 한국 댓글을 찾았습니다ㅏㅏ,2
837,ITZY,마.피.아. In the morning,,2021-04-30T04:07:21Z,0,itzy I love youuuu터키 한국,2
838,ITZY,ICY,,2020-05-24T13:13:57Z,0,@-b3u IT&#39;S FINE,?
839,ITZY,CAKE,,2023-07-31T09:35:19Z,1,넌 너무 아름다워 그래서 itzy,2
840,ITZY,WANNABE,,2020-03-09T10:30:04Z,10,이제서야 좀 힘이 덜 들어간 시선 처리 표정이 보기 좋네요. 멤버들 너무 카리스마 이미지가 중복돼서 별로였는데 이제 좀 나아진거 같아요.,2
841,ITZY,WANNABE,,2020-03-09T15:09:49Z,1,도입부가 미쳤습니다 진영오빠,2
842,ITZY,ICY,,2019-07-28T16:45:55Z,0,이게뭔노래야,2
843,ITZY,마.피.아. In the morning,,2021-07-21T14:36:41Z,0,내가 제일 좋아하는 노래,2
844,ITZY,Not Shy,,2020-08-19T10:14:41Z,13,Part 말해봐 다 어서 다 &#39;cause i&#39;m not shy like a spell. I can&#39;t stop singing it. Omg. Always have magic.,?
845,ITZY,CAKE,,2023-08-09T03:27:46Z,0,있지 너무아쉽네~ 요즘유나레젼드찍고 작사 작곡 포퍼먼스 만 좀더 신경썼더라면 있지충분히 1위할수있는 그룹인데 갈수록 노래가 뭔가 있지랑 맞지가 않는거 같아 팬으로써 참 아쉽네,0
846,ITZY,달라달라(DALLA DALLA),,2019-02-13T16:15:22Z,0,좋다 ... 진짜루,2
847,ITZY,SNEAKERS,,2022-07-26T18:31:38Z,1,ㅈ나이쁘다..,2
848,ITZY,달라달라(DALLA DALLA),,2019-03-29T01:24:49Z,0,다 좋은데 눈이 너무 아픔 ㅠㅠ,0
849,ITZY,ICY,,2024-08-15T10:15:43Z,1,한국이 제일 하얘,1
850,ITZY,LOCO,,2021-09-30T17:30:20Z,0,?? 나만 ㅈㄴ좋냐. 한국인들 반응 개별로길래 보러왔데 좋은디,2
851,ITZY,UNTOUCHABLE,,2024-01-08T09:39:27Z,2,아~ 한국어댓글이 보고싶당~ 한국 믿지들은 다 어디있는거얌.. 앨범 전곡 들었는데 너무 좋다. 언넝 Dance practice 영상도 보고프당.,1
852,ITZY,ICY,,2019-07-28T16:05:29Z,6,뮤비가 좀 오글ㄹ거린다해여하나ㅏ ....그냥 jyp의 미국 진출하고싶어 찍은무비같음,0
853,ITZY,달라달라(DALLA DALLA),,2019-02-11T12:46:45Z,0,노래가 왤케 지루하지,0
854,ITZY,달라달라(DALLA DALLA),,2019-02-11T02:16:58Z,0,특별하니까 얏이랑 채령파트 뺐으면 그나마 괜찮았을듯... .뮤비도 차 위에 올라간것만 빼면..그나마..괜찮았을텐데 깬다 깨..,0
855,ITZY,WANNABE,,2020-03-11T08:55:03Z,2,먼가 옛날로 돌아간 느낌 난다,0
856,ITZY,마.피.아. In the morning,,2021-05-01T10:40:50Z,4,I&#39;M SO SICK OF THIS CONCEPT BUT 마.피.아. In The Morning SOTYYYYY!!!!!!!!!!!!!!!!,2
857,ITZY,마.피.아. In the morning,,2021-05-02T01:07:55Z,32,Jyp는 귀여움 아니면 마이웨이 투툴인 듯 이런 힙합류는 yg 발끝도 못보네 ㅋㅋㅋ,0
858,ITZY,달라달라(DALLA DALLA),,2019-02-13T05:59:00Z,1,이새끼 진짜 잘하네,2
859,ITZY,CAKE,,2023-08-08T07:49:58Z,9,젠장 이거 너무 좋다,2
860,ITZY,WANNABE,,2020-03-10T10:44:25Z,0,매곡마다ㅜㅜㅜ 예지는정말 높게묶은양갈래가제일어울리는것가터..,2
861,ITZY,달라달라(DALLA DALLA),,2019-02-11T23:43:06Z,0,유니크하네..,2
862,ITZY,ICY,,2019-07-29T17:12:24Z,0,또 미국갈려는거 아니지?!!,0
863,ITZY,Not Shy,,2020-09-22T09:54:10Z,0,예지 노무 노무 예쁘.,2
864,ITZY,SNEAKERS,,2022-07-15T12:05:59Z,0,뮤비에서 귀엽게 해놓고 또 무대의상 깜짝 놀래킬거징! 다 알앙!,2
865,ITZY,달라달라(DALLA DALLA),,2019-02-11T14:06:58Z,3,첨보는 그룹이다.,1
866,ITZY,마.피.아. In the morning,,2021-05-01T04:46:00Z,0,노래가 성의가 너무 없다 ㅋㅋㅋㅋㅋㅋㅋ,0
867,ITZY,마.피.아. In the morning,,2021-04-30T13:22:28Z,1,노래 뮤비 안무 무엇보다 미모들이 대박이다,2
868,ITZY,BET ON ME,,2023-08-23T15:05:03Z,5,. &#39;KILL MY DOUBT&#39; spends its 2nd consecutive week on Billboard Top Current Album Sales Chart at #13!  #ITZY_KILLMYDOUBT #있지,?
869,ITZY,마.피.아. In the morning,,2021-04-30T07:33:32Z,9,맬로디는 내스타일 근데 가사가 띠용스러운 부분들이 몇 개 있어서 아쉽다... 근데 워낙 있지가 잘 소화한듯 암마마마마마피아 유나가 찰떡인듯,2
870,ITZY,UNTOUCHABLE,,2024-01-08T16:08:24Z,3,이건 히트곡이니까 인기가 있어야지,2
871,ITZY,Boys Like You,,2022-10-21T16:18:43Z,1,와 너무 아름다와요,2
872,ITZY,마.피.아. In the morning,,2021-04-30T10:33:50Z,0,마피아보다 스파이느낌이네ㅋㅋㅋ,0
873,ITZY,Not Shy,,2020-08-17T09:08:10Z,0,챌영,2
874,ITZY,ICY,,2019-07-28T17:58:41Z,0,누나들 사랑해️,2
875,ITZY,SWIPE,,2022-04-18T15:07:41Z,1,ITZY 언제 컴백해요 2팀이 일 그만둬도 되나요?이런 식으로 ITZY의 트렌드는 점점 줄어들고 있습니다 컴백한지 6~7개월 정도 된거 같아요 다른 그룹 같은 밴드 콘서트는 IG에 없어요 레이블 개인적으로 모델 같은 직업은 없고 시리즈도 없고 2팀과 jyp가 단체 작업을 많이 해야 할 것 같아요. ITZY 번영의 길을 막지 마세요!!! 캠프백 제공 더 이상 빨지 마세요.,0
876,ITZY,SNEAKERS,,2022-07-22T13:55:34Z,0,스밍 열심열심,2
877,ITZY,LOCO,,2021-09-26T08:33:15Z,0,잇지 퍙생 사랑해,2
878,ITZY,달라달라(DALLA DALLA),,2019-02-10T23:22:11Z,0,제일 처음 의상이 더 이쁜거 같은데,0
879,ITZY,WANNABE,,2020-06-08T05:56:42Z,1,@ me too!,1
880,ITZY,Not Shy,,2020-08-29T00:57:20Z,1,리아님은 지금도 충분이 멋지세요!!!,2
881,ITZY,UNTOUCHABLE,,2024-01-08T09:33:19Z,1,그래 이거지 이게 있지지!!! 속이 다 시원하네,2
882,ITZY,WANNABE,,2020-09-07T13:36:58Z,2,2억까지 하루남았다 있지 ㅊㅊ,2
883,ITZY,달라달라(DALLA DALLA),,2019-02-13T03:49:47Z,1,실종자 : 한국인분들,0
884,ITZY,달라달라(DALLA DALLA),,2019-03-01T03:23:26Z,1,저 사이에 아줌마 한명 껴있는거같은데,0
885,ITZY,달라달라(DALLA DALLA),,2019-02-13T04:26:42Z,0,차민현Char Min Hyun no she’s Chaeryeong,1
886,ITZY,Not Shy,,2020-08-17T09:22:14Z,0,ITZY AND MIDZY!!! 화이팅!,2
887,ITZY,달라달라(DALLA DALLA),,2019-02-10T15:12:22Z,1,나는이 노래를 아주 좋아했다.️,2
888,ITZY,달라달라(DALLA DALLA),,2019-02-11T10:51:24Z,0,블핑 느낌~ 조으다~,2
889,ITZY,달라달라(DALLA DALLA),,2019-08-15T06:11:05Z,4,안녕하세요 멕시코 사람이고 음악을 좋아합니다. 노래도 매우 아름답습니다. 언젠가 직접 만나기를 바랍니다.,2
890,ITZY,WANNABE,,2020-03-09T18:32:49Z,0,리아 진짜 최고 너무 예쁨 완전 공주님 같음,2
891,ITZY,WANNABE,,2020-03-09T22:00:31Z,1,그들은 항상 그 상징적 인 손 제스처를 가지고 있습니다  ️  ️,2
892,ITZY,마.피.아. In the morning,,2021-05-01T09:11:40Z,1,와 진심 좆구림ㅋㅋㅋㅋㅋ,0
893,ITZY,WANNABE,,2021-05-12T09:47:59Z,2,Ryujin 어깨 힘이 너무 많아 나는 그녀의 어깨 춤을 봤어 이제 내 어깨가 아파,0
894,ITZY,달라달라(DALLA DALLA),,2019-02-11T13:02:05Z,0,카네키 별로,0
895,ITZY,마.피.아. In the morning,,2021-05-02T10:53:23Z,0,아형리미티드 [FULL] ITZY 댄스 메들리 l 채령(CHAERYEONG)이 때문에 비온다.. 내 심장마&#39;비&#39;️ kopyala yapıştır ne yazdığını haberım bıle yok,?
896,ITZY,WANNABE,,2020-05-01T14:08:21Z,0,댓글,3
897,ITZY,Not Shy,,2021-01-06T02:45:18Z,0,뺭:~ 샤이... 올:-랏:~샤이...나~가모를리앙으로모를껀그것도하나만샤이모를따너들만사이처형처리객체종귀탠지알아보고놀리든... / 실시!@,333
898,ITZY,ICY,,2019-07-29T01:02:36Z,3,ㅎ..한국인들..?,3
899,ITZY,달라달라(DALLA DALLA),,2019-02-11T18:24:34Z,0,뭐가 다르다는거지? 흔하고 흔한 뻔하고 뻔한 멜로디(블랙핑크곡+트와이스곡)믹스 .. 달라달라가 아니고 따라따라 아닌가 아쉽네요ㅠ,...
,,,,,,,0
